Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
94;9500153997;"Polymer Reviews";journal;"15583724, 15583716";1,787;Q1;79;26;60;3332;450;58;7,24;128,15;United States;"Marcel Dekker Inc.";"2006-ongoing";"Biomedical Engineering (Q1); Chemistry (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
95;19700182678;"Polymer Chemistry";journal;"17599954, 17599962";1,778;Q1;97;773;2409;41801;12331;2373;5,00;54,08;United Kingdom;"Royal Society of Chemistry";"2010-ongoing";"Biochemistry (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1)"
96;27540;"Progress in Photovoltaics: Research and Applications";journal;"10627995";1,772;Q1;115;101;479;3900;2961;477;6,61;38,61;United States;"John Wiley & Sons Inc.";"1993-ongoing";"Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
97;15906;"Geotextiles and Geomembranes";journal;"02661144";1,771;Q1;70;71;207;2963;745;188;4,12;41,73;Netherlands;"Elsevier BV";"1984-1994, 1996-ongoing";"Geotechnical Engineering and Engineering Geology (Q1); Materials Science (miscellaneous) (Q1)"
98;20541;"Computational Materials Science";journal;"09270256";1,766;Q1;97;561;1979;25189;5267;1946;2,64;44,90;Netherlands;"Elsevier BV";"1992-ongoing";"Chemistry (miscellaneous) (Q1); Computational Mathematics (Q1); Computer Science (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Physics and Astronomy (miscellaneous) (Q1)"
99;4000149101;"Nanomedicine: Nanotechnology, Biology, and Medicine";journal;"15499634, 15499642";1,743;Q1;106;251;600;12225;3919;581;6,98;48,71;Netherlands;"Elsevier BV";"2005-ongoing";"Bioengineering (Q1); Biomedical Engineering (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Molecular Medicine (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
100;16305;"Journal of Structural Engineering";journal;"07339445";1,740;Q1;126;298;821;9651;2069;781;2,48;32,39;United States;"American Society of Civil Engineers";"1975, 1977-1978, 1982-ongoing";"Building and Construction (Q1); Civil and Structural Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
101;4000151907;"Journal of the Royal Society Interface";journal;"17425689, 17425662";1,723;Q1;114;270;945;14746;3863;920;3,63;54,61;United Kingdom;"The Royal Society";"2004-ongoing";"Biochemistry (Q1); Bioengineering (Q1); Biomaterials (Q1); Biomedical Engineering (Q1); Biophysics (Q1); Biotechnology (Q1)"
102;15995;"Composites Science and Technology";journal;"02663538";1,702;Q1;187;380;926;14721;5610;914;5,75;38,74;United Kingdom;"Elsevier Ltd.";"1985-ongoing";"Ceramics and Composites (Q1); Engineering (miscellaneous) (Q1)"
103;20972;"Journal of Materials Processing Technology";journal;"09240136";1,695;Q1;158;422;1177;10237;5088;1163;4,21;24,26;Netherlands;"Elsevier BV";"1990-ongoing";"Ceramics and Composites (Q1); Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Metals and Alloys (Q1); Modeling and Simulation (Q1)"
104;17811;"Materials Science & Engineering A: Structural Materials: Properties, Microstructure and Processing";journal;"09215093";1,694;Q1;204;1416;3889;53330;15118;3843;3,84;37,66;Netherlands;"Elsevier BV";"1988-ongoing";"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Nanoscience and Nanotechnology (Q1)"
105;21100371216;"Environmental Science: Nano";journal;"20518161, 20518153";1,676;Q1;37;207;248;12896;1669;240;5,98;62,30;United Kingdom;"Royal Society of Chemistry";"2014-ongoing";"Environmental Science (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
106;13877;"European Journal of Mechanics, A/Solids";journal;"09977538";1,676;Q1;78;139;374;5443;1213;369;3,14;39,16;Netherlands;"Elsevier BV";"1990-1992, 1995-ongoing";"Materials Science (miscellaneous) (Q1); Mathematical Physics (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Physics and Astronomy (miscellaneous) (Q1)"
107;29079;"Particle and Particle Systems Characterization";journal;"15214117, 09340866";1,656;Q1;49;128;359;5913;1655;347;4,48;46,20;United Kingdom;"John Wiley & Sons Ltd.";"1984-ongoing";"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1)"
108;21100246534;"Acta Crystallographica Section B: Structural Science, Crystal Engineering and Materials";journal;"20525206";1,654;Q1;24;129;299;6108;1391;283;6,53;47,35;United States;"John Wiley and Sons Inc.";"2013-ongoing";"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Medicine (miscellaneous) (Q1); Metals and Alloys (Q1)"
109;19700182917;"Biofabrication";journal;"17585082, 17585090";1,643;Q1;58;115;217;6198;1570;215;7,38;53,90;United Kingdom;"Institute of Physics Publishing";"2009-ongoing";"Biochemistry (Q1); Bioengineering (Q1); Biomaterials (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1)"
110;21100310046;"APL Materials";journal;"2166532X";1,630;Q1;42;151;587;5396;2535;569;4,12;35,74;United States;"American Institute of Physics Publising LLC";"2013-ongoing";"Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
111;18171;"Computers and Structures";journal;"00457949";1,630;Q1;118;196;524;8503;1928;518;3,37;43,38;United Kingdom;"Elsevier Ltd.";"1971-ongoing";"Civil and Structural Engineering (Q1); Computer Science Applications (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Modeling and Simulation (Q1)"
112;5400152706;"Nanotoxicology";journal;"17435390, 17435404";1,630;Q1;72;101;366;5726;2303;355;5,98;56,69;United Kingdom;"Informa Healthcare";"2007-ongoing";"Biomedical Engineering (Q1); Nanoscience and Nanotechnology (Q1); Toxicology (Q1)"
113;21100810501;"Materials Today Energy";journal;"24686069";1,621;Q1;13;88;5;5339;22;4;5,50;60,67;United Kingdom;"Elsevier Limited";"2016-ongoing";"Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Materials Science (miscellaneous) (Q1); Nuclear Energy and Engineering (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
114;13333;"Solar Energy";journal;"0038092X";1,615;Q1;151;852;1795;34225;9133;1774;4,83;40,17;United Kingdom;"Elsevier Ltd.";"1957-ongoing";"Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
115;24443;"Construction and Building Materials";journal;"09500618";1,607;Q1;129;2118;4466;83638;19567;4424;4,11;39,49;Netherlands;"Elsevier BV";"1987-ongoing";"Building and Construction (Q1); Civil and Structural Engineering (Q1); Materials Science (miscellaneous) (Q1)"
116;21100247072;"Biomaterials Science";journal;"20474849, 20474830";1,604;Q1;44;225;484;13750;2486;469;6,02;61,11;United Kingdom;"Royal Society of Chemistry";"2013-ongoing";"Biomedical Engineering (Q1); Materials Science (miscellaneous) (Q1)"
117;11000153773;"Physical Review B - Condensed Matter and Materials Physics";journal;"10980121";1,604;Q1;397;1;9948;39;39411;9744;4,15;39,00;United States;"American Physical Society";"1970-1972, 1974, 1977-1979, 1981, 1983, 1985-2014";"Condensed Matter Physics (Q1); Electronic, Optical and Magnetic Materials (Q1)"
118;50170;"International Journal of Mechanical Sciences";journal;"00207403";1,595;Q1;94;511;908;20417;3471;904;3,71;39,95;United Kingdom;"Elsevier Ltd.";"1960-ongoing";"Civil and Structural Engineering (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
119;11700154648;"Tissue Engineering - Part B: Reviews";journal;"19373368";1,593;Q1;78;45;135;5499;873;131;6,26;122,20;United States;"Mary Ann Liebert Inc.";"2008-ongoing";"Biochemistry (Q1); Bioengineering (Q1); Biomaterials (Q1); Biomedical Engineering (Q1)"
120;12202;"Intermetallics";journal;"09669795";1,568;Q1;99;212;579;7688;2127;572;3,63;36,26;Netherlands;"Elsevier BV";"1993-ongoing";"Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Metals and Alloys (Q1)"
121;21100229202;"Journal of Materials Chemistry B";journal;"20507518";1,561;Q1;71;933;2624;53623;13378;2592;4,92;57,47;United Kingdom;"Royal Society of Chemistry";"2013-ongoing";"Biomedical Engineering (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
122;21100203115;"Nano-Micro Letters";journal;"21505551";1,554;Q1;34;46;133;2709;819;131;7,81;58,89;United States;"Open Access Science Online";"2009-ongoing";"Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Nanoscience and Nanotechnology (Q1); Surfaces, Coatings and Films (Q1)"
123;21100442376;"Sustainable Materials and Technologies";journal;"22149929, 22149937";1,548;Q1;12;23;28;1128;216;26;7,35;49,04;Netherlands;"Elsevier BV";"2014-ongoing";"Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1)"
124;20540;"Composites Part A: Applied Science and Manufacturing";journal;"1359835X";1,539;Q1;152;346;992;14788;5498;980;5,47;42,74;United Kingdom;"Elsevier Ltd.";"1996-ongoing";"Ceramics and Composites (Q1); Mechanics of Materials (Q1)"
125;22116;"Tribology International";journal;"0301679X";1,520;Q1;103;481;1235;16999;4499;1221;3,62;35,34;United Kingdom;"Elsevier Ltd.";"1972, 1974-ongoing";"Mechanical Engineering (Q1); Mechanics of Materials (Q1); Surfaces and Interfaces (Q1); Surfaces, Coatings and Films (Q1)"
126;27476;"Critical Reviews in Solid State and Materials Sciences";journal;"10408436";1,510;Q1;49;16;49;3043;288;49;5,47;190,19;United Kingdom;"Taylor & Francis";"1977-1984, 1986-ongoing";"Chemical Engineering (miscellaneous) (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Physical and Theoretical Chemistry (Q1)"
127;26987;"Langmuir";journal;"15205827, 07437463";1,479;Q1;300;1638;5016;78118;20609;4963;3,92;47,69;United States;"American Chemical Society";"1985-ongoing";"Condensed Matter Physics (Q1); Electrochemistry (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Spectroscopy (Q1); Surfaces and Interfaces (Q1)"
128;13332;"Solar Energy Materials and Solar Cells";journal;"09270248";1,459;Q1;168;546;1662;22804;8530;1636;5,43;41,77;Netherlands;"Elsevier BV";"1992-ongoing";"Electronic, Optical and Magnetic Materials (Q1); Renewable Energy, Sustainability and the Environment (Q1); Surfaces, Coatings and Films (Q1)"
129;16214;"International Journal for Numerical and Analytical Methods in Geomechanics";journal;"03639061";1,452;Q1;75;98;309;3979;888;308;2,57;40,60;United States;"John Wiley & Sons Inc.";"1977-ongoing";"Computational Mechanics (Q1); Geotechnical Engineering and Engineering Geology (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
130;25939;"Macromolecular Rapid Communications";journal;"10221336, 15213927";1,452;Q1;139;259;807;13499;3400;773;4,52;52,12;United Kingdom;"John Wiley & Sons Ltd.";"1994-ongoing";"Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1)"
131;21100261937;"MRS Communications";journal;"21596859, 21596867";1,443;Q1;22;115;160;5102;455;153;3,04;44,37;United Kingdom;"Cambridge University Press";"2011-ongoing";"Materials Science (miscellaneous) (Q1)"
132;21100432452;"Materials Research Express";journal;"20531591";1,429;Q1;21;1137;1406;41384;1737;1395;1,17;36,40;United Kingdom;"IOP Publishing Ltd.";"2014-ongoing";"Biomaterials (Q1); Electronic, Optical and Magnetic Materials (Q1); Metals and Alloys (Q1); Polymers and Plastics (Q1); Surfaces, Coatings and Films (Q1)"
133;25801;"Carbohydrate Polymers";journal;"01448617";1,428;Q1;172;1333;3499;59634;20674;3466;5,71;44,74;United Kingdom;"Elsevier Ltd.";"1981-ongoing";"Materials Chemistry (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1)"
134;21100461927;"ACS Biomaterial Science and Engineering";journal;"23739878";1,417;Q1;28;368;385;22003;1765;382;4,62;59,79;United States;"American Chemical Society";"2015-ongoing";"Biomaterials (Q1); Biomedical Engineering (Q1)"
135;25236;"Sensors and Actuators, B: Chemical";journal;"09254005";1,406;Q1;170;2208;4647;95694;26870;4616;5,93;43,34;Netherlands;"Elsevier BV";"1990-ongoing";"Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Instrumentation (Q1); Materials Chemistry (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)"
136;21105;"International Journal of Fatigue";journal;"01421123";1,402;Q1;107;407;927;15268;3083;908;3,35;37,51;Netherlands;"Elsevier BV";"1979-ongoing";"Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Modeling and Simulation (Q1)"
137;22156;"Wear";journal;"00431648";1,386;Q1;138;588;948;14556;3257;932;3,36;24,76;Netherlands;"Elsevier BV";"1957-ongoing";"Condensed Matter Physics (Q1); Materials Chemistry (Q1); Mechanics of Materials (Q1); Surfaces and Interfaces (Q1); Surfaces, Coatings and Films (Q1)"
138;17139;"Materials and Structures/Materiaux et Constructions";journal;"13595997";1,383;Q1;80;257;815;9611;2217;802;2,49;37,40;Netherlands;"Springer Netherlands";"1985-1988, 1996-ongoing";"Building and Construction (Q1); Civil and Structural Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
139;16088;"Journal of Nanobiotechnology";journal;"14773155";1,380;Q2;57;92;234;5120;1364;229;5,54;55,65;United Kingdom;"BioMed Central";"2003-ongoing";"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Medicine (miscellaneous) (Q1); Pharmaceutical Science (Q1); Molecular Medicine (Q2); Nanoscience and Nanotechnology (Q2)"
140;26005;"IEEE Electron Device Letters";journal;"07413106";1,361;Q1;135;429;1203;8375;4616;1191;3,83;19,52;United States;"Institute of Electrical and Electronics Engineers";"1980-1982, 1988, 1992-ongoing";"Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1)"
141;17458;"European Cells and Materials";journal;"14732262";1,345;Q1;73;43;151;2928;700;151;4,00;68,09;Switzerland;"AO Foundation";"2001-ongoing";"Bioengineering (Q1); Biomaterials (Q1); Biomedical Engineering (Q1); Medicine (miscellaneous) (Q1); Biochemistry (Q2); Cell Biology (Q2)"
142;21100317418;"International Journal of Precision Engineering and Manufacturing - Green Technology";journal;"21980810, 22886206";1,335;Q1;20;51;142;2066;621;137;4,37;40,51;United States;"Springer Science + Business Media";"2014-ongoing";"Industrial and Manufacturing Engineering (Q1); Management of Technology and Innovation (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
143;26970;"Journal of Physical Chemistry B";journal;"15205207, 15206106";1,331;Q1;363;1158;4473;64250;14182;4391;3,20;55,48;United States;"American Chemical Society";"1997-ongoing";"Materials Chemistry (Q1); Medicine (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1); Surfaces, Coatings and Films (Q1)"
144;14423;"Journal of Rheology";journal;"01486055";1,326;Q1;94;114;258;4907;838;235;3,23;43,04;Japan;"Society of Rheology";"1978-1990, 1994-ongoing";"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
145;6100152802;"Nanomedicine";journal;"17486963, 17435889";1,302;Q1;93;219;742;11730;3258;680;4,69;53,56;United Kingdom;"Future Medicine Ltd.";"2006-ongoing";"Bioengineering (Q1); Biomedical Engineering (Q1); Development (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q2)"
146;14398;"International Journal of Solids and Structures";journal;"00207683";1,295;Q1;146;368;1214;15779;3516;1196;2,83;42,88;United Kingdom;"Elsevier Ltd.";"1965-ongoing";"Applied Mathematics (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Modeling and Simulation (Q1)"
147;27289;"Materials Characterization";journal;"10445803";1,291;Q1;80;454;1016;16382;3247;979;3,18;36,08;Netherlands;"Elsevier BV";"1990-ongoing";"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
148;21100825187;"ChemNanoMat";journal;"2199692X";1,283;Q1;20;91;204;5103;644;202;3,19;56,08;Germany;"Wiley-VCH Verlag";"2015-ongoing";"Biomaterials (Q1); Energy Engineering and Power Technology (Q1); Materials Chemistry (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
149;25169;"Journal of the Electrochemical Society";journal;"00134651";1,267;Q1;245;1623;3524;66861;12671;3452;3,84;41,20;United States;"Electrochemical Society, Inc.";"1969-1970, 1972-ongoing";"Condensed Matter Physics (Q1); Electrochemistry (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Renewable Energy, Sustainability and the Environment (Q1); Surfaces, Coatings and Films (Q1)"
150;17918;"Science and Technology of Advanced Materials";journal;"14686996";1,252;Q1;78;95;308;5210;1277;292;4,28;54,84;United Kingdom;"Taylor & Francis";"2000-ongoing";"Materials Science (miscellaneous) (Q1)"
151;17828;"Mechanics of Materials";journal;"01676636";1,248;Q1;92;133;489;5684;1507;484;3,01;42,74;Netherlands;"Elsevier BV";"1982-ongoing";"Instrumentation (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
152;20594;"Engineering Fracture Mechanics";journal;"00137944";1,244;Q1;106;386;882;14437;2583;865;2,91;37,40;Netherlands;"Elsevier BV";"1968-ongoing";"Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
153;21100843238;"Advanced Materials Technologies";journal;"2365709X";1,241;Q1;18;151;79;7258;332;78;4,26;48,07;United States;"Wiley-Blackwell";"2016-ongoing";"Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
